"FOREST","PLAN","STRA","SPLT","PLOT","DIST","COMP","STAN","DDATE","INVT","SITE","ASPC","SLOP","ELEV","STRC","HIST","HSDT","DACC","ECOT","LFRM","TRID","POIN","NCNT","FACT","SPEC","SRFC","GFRM","SPFE","R5TC","OPTC","COVR","HEIG","NTPA","PCLU","PSTA","PSTR","CSTR","GIS_LINK","PROJECT_NAME","FLD_ID"
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SH","B","0001",0.00,24.07,"ARPA6","","","","4","",6.00,5.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6366.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SH","B","0001",0.00,24.07,"FRCA6","","","","4","",8.00,6.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6367.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","  FI","E50"," 19"," 60",5810.00," ","","","","","TR","H","0002",4.00,24.07,"QUCH2","","EB","","2","",52.30,23.00,96.28,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6368.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","  FI","E50"," 19"," 60",5810.00," ","","","","","TR","H","0002",6.00,24.07,"QUCH2","","EB","","3","",60.90,18.00,144.43,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6369.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50"," 19"," 60",5810.00," ","","","","      ","","Z","0002",0.00,10.00,"","BARE","","","6","",31.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6370.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50"," 19"," 60",5810.00," ","","","","      ","","Z","0002",0.00,10.00,"","LITT","","","6","",58.50,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6371.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50"," 19"," 60",5810.00," ","","","","      ","","Z","0002",0.00,10.00,"","ROCK","","","6","",4.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6372.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50"," 19"," 60",5810.00," ","","","","      ","","Z","0002",0.00,10.00,"","WOOD","","","6","",6.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6373.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","FB","E","0002",0.00,24.07,"2FORB","",""," ","5","",2.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6374.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","FB","E","0002",0.00,24.07,"GERAN","","","","5","",2.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6375.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","FB","E","0002",0.00,24.07,"PHACE","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6376.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","GR","G","0002",0.00,24.07,"BOCU","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6377.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","GR","G","0002",0.00,24.07,"BRTE","","","","5","",5.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6378.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","GR","G","0002",0.00,24.07,"MUHLE","","","","5","",2.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6379.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","SH","B","0002",0.00,24.07,"CEANO","","","","4","",6.00,5.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6380.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","SH","B","0002",0.00,24.07,"FRCA6","","","","4","",3.00,7.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6381.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","SH","B","0002",0.00,24.07,"QUJO3","","","","4","",4.00,8.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6382.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50"," 19"," 60",5810.00," ","","","","          ","TR","H","0002",0.00,24.07,"QUCH2","","EB","","4","",1.00,4.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6383.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0003",0.00,10.00,"","BARE","","","6","",29.80,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6384.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0003",0.00,10.00,"","BAVE","","","6","",0.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6385.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0003",0.00,10.00,"","LITT","","","6","",61.50,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6386.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0003",0.00,10.00,"","ROCK","","","6","",1.50,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6387.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0003",0.00,10.00,"","WOOD","","","6","",7.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6388.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","FB","E","0003",0.00,24.07,"2FORB","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6389.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","GR","G","0003",0.00,24.07,"ACSP12","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6390.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","GR","G","0003",0.00,24.07,"MUHLE","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6391.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SH","B","0003",0.00,24.07,"ARPA6","","","","4","",25.00,5.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6392.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SH","B","0003",0.00,24.07,"CEANO","","","","4","",4.00,4.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6393.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SH","B","0003",0.00,24.07,"FRCA6","","","","4","",7.00,9.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6394.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0004",0.00,10.00,"","BARE","","","6","",28.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6395.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0004",0.00,10.00,"","BAVE","","","6","",5.80,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6396.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0004",0.00,10.00,"","LITT","","","6","",56.80,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6397.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0004",0.00,10.00,"","ROCK","","","6","",1.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6398.00
"01","1","ZCZ","A","200","  ","   "," ","062010","FI","E50","  0","  0",5810.00," ","","","","      ","","Z","0004",0.00,10.00,"","WOOD","","","6","",8.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6399.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","FB","E","0004",0.00,24.07,"2FORB","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6400.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","FB","E","0004",0.00,24.07,"GERAN","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6401.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","GR","G","0004",0.00,24.07,"ACSP12","","","","5","",6.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6402.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","GR","G","0004",0.00,24.07,"BRRU2","","","","5","",4.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6403.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","GR","G","0004",0.00,24.07,"ELEL5","","","","5","",3.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6404.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","GR","G","0004",0.00,24.07,"MUHLE","","","","5","",5.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6405.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SH","B","0004",0.00,24.07,"AGDE","","","","4","",9.00,2.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6406.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SH","B","0004",0.00,24.07,"CEMOG","","","","4","",5.00,5.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6407.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SH","B","0004",0.00,24.07,"QUJO3","","","","4","",25.00,9.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6408.00
"01","1","ZCZ","A","200","  ","          ","    ","062010","FI","E50","  0","  0",5810.00," ","","","","          ","SS","B","0004",0.00,24.07,"ERIOG","","","","4","",3.00,2.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101200","ANFPLUS10_1",6409.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0001",0.00,10.00,"","BARE","","","6","",24.30,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2622.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SS","B","0001",0.00,24.07,"2SHRUB","","","","4","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2623.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0001",0.00,24.07,"YUCCA","","","","4","",3.00,3.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2624.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0001",0.00,24.07,"QUERC","","","","4","",50.00,9.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2625.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0001",0.00,24.07,"ERFA2","","","","4","",2.00,2.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2626.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0001",0.00,24.07,"CEGR","","","","4","",25.00,10.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2627.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0001",0.00,24.07,"CECO","","","","4","",5.00,7.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2628.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0001",0.00,24.07,"2GP","",""," ","5","",1.00,2.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2629.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0001",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2630.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","FB","E","0001",0.00,24.07,"2FORB","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2631.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0001",0.00,10.00,"","BAVE","","","6","",2.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2632.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0001",0.00,10.00,"","LITT","","","6","",69.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2633.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0001",0.00,10.00,"","ROCK","","","6","",3.80,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2634.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0001",0.00,10.00,"","WOOD","","","6","",1.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2635.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0002",0.00,10.00,"","BARE","","","6","",10.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2636.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0002",0.00,10.00,"","LITT","","","6","",67.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2637.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0002",0.00,10.00,"","ROCK","","","6","",20.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2638.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0002",0.00,10.00,"","WOOD","","","6","",3.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2639.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","FB","E","0002",0.00,24.07,"2FORB","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2640.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0002",0.00,24.07,"QUERC","","","","4","",30.00,9.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2641.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0002",0.00,24.07,"CEGR","","","","4","",50.00,9.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2642.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0002",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2643.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0002",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2644.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","FB","E","0002",0.00,24.07,"2FORB","","","","5","",15.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2645.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","FB","E","0002",0.00,24.07,"2FORB","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2646.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0003",0.00,10.00,"","BARE","","","6","",3.80,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2647.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0003",0.00,10.00,"","LITT","","","6","",94.50,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2648.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0003",0.00,10.00,"","WOOD","","","6","",1.80,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2649.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","FB","E","0003",0.00,24.07,"2FORB","","","","5","",1.00,2.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2650.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SS","B","0003",0.00,24.07,"2SHRUB","","","","4","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2651.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0003",0.00,24.07,"QUERC","","","","4","",50.00,8.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2652.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0003",0.00,24.07,"ERFA2","","","","4","",2.00,2.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2653.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0003",0.00,24.07,"CECO","","","","4","",40.00,7.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2654.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0003",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2655.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0003",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2656.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","FB","E","0003",0.00,24.07,"2FORB","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2657.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0004",0.00,10.00,"","BARE","","","6","",15.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2658.00
"01","1","ZSD","A","079","  ","   "," ","092003","FI","E25","  0","  0",2877.00," ","","","","      ","","Z","0004",0.00,10.00,"","LITT","","","6","",82.00,0.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2659.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","FB","E","0004",0.00,24.07,"2FORB","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2660.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0004",0.00,24.07,"QUERC","","","","4","",20.00,9.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2661.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0004",0.00,24.07,"PRIL","","","","4","",1.00,3.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2662.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0004",0.00,24.07,"CEGR","","","","4","",6.00,7.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2663.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0004",0.00,24.07,"CECO","","","","4","",60.00,7.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2664.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","SH","B","0004",0.00,24.07,"2SHRUB","","","","4","",5.00,7.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2665.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0004",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2666.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0004",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2667.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","GR","G","0004",0.00,24.07,"2GP","",""," ","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2668.00
"01","1","ZSD","A","079","  ","          ","    ","092003","FI","E25","  0","  0",2877.00," ","","","","          ","FB","E","0004",0.00,24.07,"2FORB","","","","5","",1.00,1.00,0.00,4.00,0.00,8.00,2.00,"ANFPLUS10_101079","ANFPLUS10_1",2669.00
